Project_Name,Project_URL,Project_Hash,Test_id,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder,Reason_for_Excluded
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py::test__write_log,True,Failed,Passed,Fail_to_Run
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py::test__write_logs,True,Failed,Passed,Fail_to_Run
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py::test_variables,True,Passed,Passed,Fail_to_Run
fairsearchdeltr-python,https://github.com/fair-search/fairsearchdeltr-python,5bc2e8f0bf24ecd492978474919f512d3c0b65e1,tests/test_deltr.py::test_train_deltr_synthetic_data[50-10-0.8-500-False],True,Passed,Passed,Fail_to_Run
fat-py,https://github.com/samuelvanderwaal/fat-py,c7cd5f626d53d97fc777810fdde396521d649c3f,tests/test_fat0_transactions.py::TestTransaction::test_transaction_signing_multiple_input,True,Error,Passed,Fail_to_Install
fat-py,https://github.com/samuelvanderwaal/fat-py,c7cd5f626d53d97fc777810fdde396521d649c3f,tests/test_fat1_transactions.py::TestTransaction::test_transaction_signing_single_input,True,Error,Passed,Fail_to_Install
Fireworks,https://github.com/kellylab/Fireworks,ff027cd8d1b8ce5eec6a37d786e7de675d8c0849,fireworks/core/message_test.py::test_Message,True,Passed,Passed,Fail_to_Install
Fireworks,https://github.com/kellylab/Fireworks,ff027cd8d1b8ce5eec6a37d786e7de675d8c0849,fireworks/core/message_test.py::test_append,True,Passed,Passed,Fail_to_Install
Fireworks,https://github.com/kellylab/Fireworks,ff027cd8d1b8ce5eec6a37d786e7de675d8c0849,fireworks/core/message_test.py::test_getitem,True,Passed,Passed,Fail_to_Install
Fireworks,https://github.com/kellylab/Fireworks,ff027cd8d1b8ce5eec6a37d786e7de675d8c0849,fireworks/core/model_test.py::test_multiple_Models_training_via_junction,True,Passed,Passed,Fail_to_Install
fitsmap,https://github.com/ryanhausen/fitsmap,7d797e6c611cfb6af10ff2a0d09b04c35d72673e,fitsmap/tests/test_convert.py::test_make_tile_mpl,True,Passed,Passed,Fail_to_Install
flair,https://github.com/zalandoresearch/flair,c37aa7874c9e99692a9ee7a22a8f8fa060a03819,tests/test_embeddings.py::test_fine_tunable_flair_embedding,True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_env.py::test_2bspecies_count[False-cutoff0-result0],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_kernel.py::test_force_en[mc-kernels0],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_mc_sephyps.py::test_check_sig_scale[True-kernels2],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_mc_sephyps.py::test_force_en[True-kernels1],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_mc_sephyps.py::test_force_en[True-kernels2],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_mc_sephyps.py::test_hyps_grad[False-True-kernels1],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_mc_sephyps.py::test_hyps_grad[True-False-kernels2],True,Passed,Passed,Fail_to_Install
flare,https://github.com/mir-group/flare,29c3efa9364fdd16d5598e217f146dd69091e9f9,tests/test_stress_kernels.py::test_efs_self[kernel0],True,Passed,Passed,Fail_to_Install
flask-unchained,https://github.com/briancappello/flask-unchained,9004dc99db14813e20bea8c4023a45aa3a120965,tests/hooks/test_extension_hooks.py::TestRegisterExtensionsHook::test_process_objects,True,Passed,Passed,Fail_to_Run
flask_datepicker,https://github.com/mrf345/flask_datepicker,2dd57635413bddf73a0e064cd5b2f3a743b56f99,tests/integration.py::test_loader_template_links,True,Passed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test__GtranRoute,True,Passed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test_translate_failsafe,True,Failed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test_translate_multi_new_mod,True,Passed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test_translate_single_new_dest,True,Passed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test_translate_template_initApp,True,Passed,Passed,Fail_to_Run
flask_googletrans,https://github.com/mrf345/flask_googletrans,e7ec3057bdbe57bb30928edc41fdeb0d19a0984d,test_fg.py::test_translator_false_input,True,Passed,Passed,Fail_to_Run
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,gabbi/tests.py::test_inner_fixture::test_pytest[driver_inner_get_one],True,NotAnalysed,Passed,Error
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,gabbi/tests.py::test_inner_fixture::test_pytest[driver_inner_get_three],True,NotAnalysed,Passed,Error
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,gabbi/tests.py::test_inner_fixture::test_pytest[driver_inner_get_two],True,NotAnalysed,Passed,Error
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,gabbi/tests.py::test_intercept::test_pytest[driver_prefix_get_that_link],True,NotAnalysed,Failed,Error
gabbi,https://github.com/cdent/gabbi,8aa4e70a000882e6a177bf9ebaa9a8dbc3ca4413,gabbi/tests.py::test_intercept::test_pytest[driver_prefix_provide_a_link],True,NotAnalysed,Failed,Error
gaplint,https://github.com/james-d-mitchell/gaplint,64fa97fef3a726ba07c99bc17706500c02564f0b,tests/gaplint_test.py::TestConfigYAMLFile::test_with_config_file_parent_root,True,Passed,Passed,Fail_to_Install
gdax-Python,https://github.com/danpaquin/gdax-Python,19cac25c51e592994cfa86ec487eef6a5c76718f,tests/test_public_client.py::TestPublicClient::test_get_historic_rates[start0-end0-21600],True,Passed,Passed,Fail_to_Install
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestCLI::test_fail_init_two_stashes_passphrase_file_exists,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestCLI::test_init_already_initialized,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestCLI::test_init_permission_denied_on_passphrase,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestSQLAlchemyStorage::test_is_initialized,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestStash::test_broken_is_initialized,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestTinyDBStorage::test_init_stash_in_current_dir,True,Passed,Passed,Not_Run
ghost,https://github.com/nir0s/ghost,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestTinyDBStorage::test_is_initialized,True,Passed,Passed,Not_Run
git-profiles,https://github.com/popadi/git-profiles,ca20173f63f57c21868c4c49c1e5c515d4bc87fd,tests/test_add_profile.py::TestAddProfile::test_add_profile_ok,True,Passed,Passed,Fail_to_Run
github-release,https://github.com/j0057/github-release,067d7f1f557e16c4db57696d30732d566e314a45,tests/test_distribution.py::test_main,True,Passed,Failed,Fail_to_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_cli.py::CLITest::test_102_cli_proxy,True,Passed,Passed,Not_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_utils.py::UtilsTest::test_050_get_moy_duration,True,Passed,Passed,Not_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_utils.py::UtilsTest::test_053_get_success_percentage,True,Passed,Passed,Not_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_utils.py::UtilsTest::test_221_write_into_a_created_report_do_not_had_headers,True,Failed,Passed,Not_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_utils.py::UtilsTest::test_222_report_regenerated,True,Failed,Passed,Not_Run
gitlab_stats,https://github.com/Sylhare/gitlab_stats,23fbc53f30e09c122ebe8259ef6850756e454d7e,tests/test_utils.py::UtilsTest::test_223_report_generated,True,Passed,Passed,Not_Run
gpx2spatialite,https://github.com/ptrv/gpx2spatialite,ea9224cbc32c49409371ff64884c3741353e548d,tests/test_cmdline.py::TestCmdline::test_checkfile,True,Passed,Passed,Fail_to_Install
gpx2spatialite,https://github.com/ptrv/gpx2spatialite,ea9224cbc32c49409371ff64884c3741353e548d,tests/test_cmdline.py::TestCmdline::test_read_filepaths_and_dirs,True,Passed,Passed,Fail_to_Install
graphene_sa_optimizer,https://github.com/colanconnon/graphene_sa_optimizer,755895dcb13de649012096e97a7c9e2f8494e91d,test/test_it_fetches_results.py::test_it_loads_books,True,Passed,Passed,Fail_to_Install
harmonica,https://github.com/fatiando/harmonica,2980071fce37948f2d13d8b7120c96ed18923410,harmonica/tests/test_sample_data.py::test_datasets_locate,True,Failed,Failed,Fail_to_Install
hebcal,https://github.com/TheBestMoshe/hebcal,7d77d2137684342b91fa7402cc357316f23dcfa1,tests/test_TimeInfo.py::test_alternate_hebrew_date,True,Passed,Passed,Fail_to_Install
hebcal,https://github.com/TheBestMoshe/hebcal,7d77d2137684342b91fa7402cc357316f23dcfa1,tests/test_TimeInfo.py::test_hebrew_date,True,Passed,Passed,Fail_to_Install
hebcal,https://github.com/TheBestMoshe/hebcal,7d77d2137684342b91fa7402cc357316f23dcfa1,tests/test_TimeInfo.py::test_today_dawn,True,Passed,Passed,Fail_to_Install
hebcal,https://github.com/TheBestMoshe/hebcal,7d77d2137684342b91fa7402cc357316f23dcfa1,tests/test_TimeInfo.py::test_today_sunrise,True,Passed,Passed,Fail_to_Install
hebcal,https://github.com/TheBestMoshe/hebcal,7d77d2137684342b91fa7402cc357316f23dcfa1,tests/test_TimeInfo.py::test_today_sunset,True,Passed,Passed,Fail_to_Install
hmmpy,https://github.com/klaapbakken/hmmpy,b5d95e72d0cce150db265e94cf623d1d57148607,tests/test_hmm.py::TestHiddenMarkovModel::test_forward_algorithm,True,Passed,Passed,Fail_to_Run
Hockey-Scraper,https://github.com/HarryShomer/Hockey-Scraper,a829e0a0fe4bf548109863031ea9987abc0219a0,tests/test_json_schedule.py::test_chunk_schedule_calls,True,Passed,Passed,Fail_to_Run
Hockey-Scraper,https://github.com/HarryShomer/Hockey-Scraper,a829e0a0fe4bf548109863031ea9987abc0219a0,tests/test_json_schedule.py::test_get_dates,True,Passed,Passed,Fail_to_Run
Hockey-Scraper,https://github.com/HarryShomer/Hockey-Scraper,a829e0a0fe4bf548109863031ea9987abc0219a0,tests/test_json_schedule.py::test_get_schedule,True,Passed,Passed,Fail_to_Run
hypothesis_sqlalchemy,https://github.com/lycantropos/hypothesis_sqlalchemy,6c68a065802d5efdfa3d805d9e4a79199ab46ea3,tests/tabular_tests/base_tests/test_factory.py::test_examples,True,Passed,Passed,Fail_to_Run
iatikit,https://github.com/codeforIATI/iatikit,22193fd7aa76b9cc9de4ff853a981cb50e508049,tests/test_activity.py::TestActivity::test_activity_sector,True,Failed,Passed,Fail_to_Install
iex-api-python,https://github.com/danielecook/iex-api-python,144fcd7b1719b8607acb1e535e51ea1867c05263,tests/unit/test_stats.py::test_historical_daily,True,Passed,Passed,Fail_to_Install
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/stocks/test_endpoints.py::TestHistorical::test_invalid_dates,True,Failed,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/stocks/test_endpoints.py::TestHistorical::test_invalid_dates_batch,True,Failed,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/stocks/test_endpoints.py::TestHistorical::test_reader_chart_range,True,Failed,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_altdata.py::TestSocialSentiment::test_social_url[20190101-None-/stock/AAPL/sentiment/daily/20190101],True,Failed,Failed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_altdata.py::TestSocialSentiment::test_social_url[20190101-minute-/stock/AAPL/sentiment/minute/20190101],True,Failed,Failed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_altdata.py::TestSocialSentiment::test_social_url[None-None-/stock/AAPL/sentiment/daily],True,Failed,Failed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_auth.py::TestAuth::test_cloud_fails_no_token,True,Error,Error,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_auth.py::TestAuth::test_stock_quote_fails_no_key,True,Error,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_auth.py::TestAuth::test_token_arg,True,Error,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_auth.py::TestAuth::test_token_env,True,Error,Error,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_base.py::TestBase::test_all_defaults,True,Failed,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_base.py::TestBase::test_output_format_env,True,Failed,Passed,Not_Run
iexfinance,https://github.com/addisonlynch/iexfinance,e502c671643a10121dd423c5665adc56b982199b,iexfinance/tests/test_base.py::TestBase::test_output_format_passed,True,Failed,Passed,Not_Run
importmagic,https://github.com/alecthomas/importmagic,c00f2b282d933e0a9780146a20792f9e31fc8e6f,importmagic/importer_test.py::test_from_import_as,True,Passed,Passed,Fail_to_Run
importmagic,https://github.com/paradoxxxzero/importmagic,9d0f55ce5b552062b7971de70c4fc587564502d2,importmagic/importer_test.py::test_from_import_as,True,Passed,Passed,Fail_to_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_filter.py::TestBotFilter::test_check_user[True-False-False-True],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_hashtag_medias[hashtag1],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_hashtag_medias[hashtag2],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_timeline_medias,True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_total_hashtag_medias[hashtag1],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_total_hashtag_medias[hashtag2],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_user_medias[12345678900],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_get.py::TestBotGet::test_get_user_medias[12345678901],True,Passed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_medias[medias0],True,Failed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_user[12345678900],True,Failed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_user[12345678901],True,Failed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids0],True,Failed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_like.py::TestBotGet::test_like_users[user_ids1],True,Failed,Passed,Not_Run
instabot,https://github.com/instagrambot/instabot,d68b55015322898c3842c92dcc5989581043252e,tests/test_bot_unlike.py::TestBotFilter::test_unlike_user,True,Failed,Passed,Not_Run
iso,https://github.com/bprinty/iso.git,1b62a0e65e0d273440c4461f26c9bd8911069e31,tests/test_learn.py::TestValidator::test_cv_score,True,Passed,Passed,Fail_to_Install
jivago,https://github.com/keotl/jivago,52761e0822bb5ef8dd081d3f45c53d05738dbd5f,test/inject/test_provider_binder.py::ProviderBinderTest::test_givenProviderFunctionWithReturnType_whenInitializingServiceLocator_thenFunctionIsBoundByReturnType,True,NotAnalysed,Passed,Fail_to_Run
