Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Diff,Path
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_resourcecfg.py::TestResourceCFG::test_resourcecfg_setparam,brittle,tests/test_command.py::TestConnect::test_connection,,"134a135,142
>         url = 'http://api.domain.tld/centreon'
>         username = 'mytest'
>         password = 'mypass'
>         mytoken = 'NTc1MDU3MGE3M2JiODIuMjA4OTA2OTc='
>         wsresponses = '{""authToken"": ""NTc1MDU3MGE3M2JiODIuMjA4OTA2OTc=""}'
>         responses.add(responses.POST, 'http://api.domain.tld/centreon/api/index.php?action=authenticate', body=wsresponses, status=200, content_type='application/json')
>         myconn = Webservice.getInstance(url, username, password)
>         myconn.auth()
",centreon-sdk-python/ipflakies_result/69567d28/patch/test_resourcecfg_patch_16d25aa8.patch
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_classify.py::TestFindRain::test_3,brittle,tests/unit/test_classify.py::TestFindRain::test_2,,"50a51
>         self.z[:, 3] = 0.1
",cloudnetpy/ipflakies_result/c9e31a6e/patch/test_classify_patch_35398da2.patch
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_lwc.py::test_update_status[0],victim,tests/unit/test_lwc.py::test_screen_rain_status[0],tests/unit/test_lwc.py::test_adjust_lwc[0],"135a136
>     assert (value in STATUS_OBJ.status)
",cloudnetpy/ipflakies_result/90ba5ddf/patch/test_lwc_patch_d226e824.patch
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_lwc.py::test_update_status[1],victim,tests/unit/test_lwc.py::test_adjust_lwc[0],tests/unit/test_lwc.py::test_screen_rain_status[0],"135a136
>     assert (value in STATUS_OBJ.status)
",cloudnetpy/ipflakies_result/d50df86f/patch/test_lwc_patch_010bcd66.patch
clu,https://github.com/nir0s/clu,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestCLI::test_init_already_initialized,brittle,tests/test_ghost.py::TestGeneral::test_get_passphrase,,"1406a1407,1416
> 
>         def _make_temp_passphrase_file():
>             (fd, temp_file_path) = tempfile.mkstemp()
>             os.close(fd)
>             os.remove(temp_file_path)
>             return temp_file_path
>         tempfile1 = _make_temp_passphrase_file()
>         tempfile2 = _make_temp_passphrase_file()
>         passphrase = '123'
>         assert isinstance(ghost.POTENTIAL_PASSPHRASE_LOCATIONS, list)
",clu/ipflakies_result/be5da995/patch/test_ghost_patch_6c0f3407.patch
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_authentication_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,"98a99
>         mock.MagicMock.content = PropertyMock(return_value='{""error"": {}}')
",coinbase-commerce-python/ipflakies_result/37d15f20/patch/test_api_client_patch_ce2fd956.patch
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_invalid_request_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,"90a91
>         mock.MagicMock.content = PropertyMock(return_value='{""error"": {}}')
",coinbase-commerce-python/ipflakies_result/16653e4e/patch/test_api_client_patch_ce2fd956.patch
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_resource_not_found_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,"106a107
>         mock.MagicMock.content = PropertyMock(return_value='{""error"": {}}')
",coinbase-commerce-python/ipflakies_result/2878f1a8/patch/test_api_client_patch_ce2fd956.patch
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestSentBucketCache::test_sentbucket_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,"103a104
>         reporters.sys_names = [f'sys{(i + 1)}' for i in range(2)]
",compare-mt/ipflakies_result/46137f7e/patch/test_cache_patch_1cf60e2c.patch
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestSrcWordAccCache::test_src_wordacc_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,"87a88
>         reporters.sys_names = [f'sys{(i + 1)}' for i in range(2)]
",compare-mt/ipflakies_result/6902f745/patch/test_cache_patch_1cf60e2c.patch
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestWordAccCache::test_wordacc_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,"67a68
>         reporters.sys_names = [f'sys{(i + 1)}' for i in range(2)]
",compare-mt/ipflakies_result/c4d88b3d/patch/test_cache_patch_1cf60e2c.patch
compilertools,https://github.com/JGoutin/compilertools,7b898cb6970f5f25c5356b15a2efd0cb2e54d566,tests/test_build.py::tests_patch___new__,brittle,tests/test_build.py::tests_get_build_compile_args,,"516a517
>     from compilertools.build import get_build_compile_args
",compilertools/ipflakies_result/9aa164e0/patch/test_build_patch_042f46ba.patch
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_infer_ext,"87a88
>     write_home(None, json.dumps({'durians': 'exactly 6'}))
",configparse/ipflakies_result/a3999db8/patch/test_all_patch_4d65a4cc.patch
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_unknown_config,"87a88
>     write_home(None, json.dumps({'grapefruit': 'big and juicy'}))
",configparse/ipflakies_result/a3999db8/patch/test_all_patch_f3e9a0b7.patch
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_import_error,"87a88
>     write_home(None, json.dumps({'iceberg': '5'}))
",configparse/ipflakies_result/a3999db8/patch/test_all_patch_e9d9224f.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int,"337a338
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"337a338
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"337a338
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,"337a338
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"337a338
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"337a338
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int,"337a338
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"337a338
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"337a338
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,"393a394
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/1e7ff116/patch/test_model_patch_4dd0b2ee.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,"393a394
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/1e7ff116/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"393a394
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/1e7ff116/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"393a394
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/1e7ff116/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,"393a394
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/1e7ff116/patch/test_model_patch_83f8c3fb.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,"421a422
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/21e5af35/patch/test_model_patch_4dd0b2ee.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,"421a422
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/21e5af35/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"421a422
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/21e5af35/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"421a422
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/21e5af35/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,"421a422
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/21e5af35/patch/test_model_patch_83f8c3fb.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,"385a386
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/a1b96098/patch/test_model_patch_4dd0b2ee.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,"385a386
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/a1b96098/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"385a386
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/a1b96098/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"385a386
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/a1b96098/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,"385a386
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/a1b96098/patch/test_model_patch_83f8c3fb.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,"409a410
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/0b742694/patch/test_model_patch_4dd0b2ee.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,"409a410
>         model.factory.auto_id_type = 'int'
",crom/ipflakies_result/0b742694/patch/test_model_patch_acfa93ad.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,"409a410
>         model.factory.auto_id_type = 'int-per-segment'
",crom/ipflakies_result/0b742694/patch/test_model_patch_2bf9252e.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,"409a410
>         model.factory.auto_id_type = 'int-per-type'
",crom/ipflakies_result/0b742694/patch/test_model_patch_c587a7c4.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,"409a410
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/0b742694/patch/test_model_patch_83f8c3fb.patch
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,"135a136
>         model.factory.auto_id_type = 'uuid'
",crom/ipflakies_result/b5322935/patch/test_model_patch_4dd0b2ee.patch
